Data-ID,Result-State,Result-Detail,numeroDocumento,dataAdmissaoFopag,dataRegistroPrimeiroContrato,dataRegistro,flagMAT30d,flagMAT35d,flagMAT60d,flagMAT90d,fonteRenda,flagPortabilidade,rendaLiquidaPicpay,consumerID,investimentoTotal,flagInvestimentoPrincipalidade,payloadParam.solicitante.flagPrincipalidadeAll,flagPrincipalidade,mesFlagPrincipalidade,flagAllowlist,flagBlocklist,flagCartaoCreditoContratado,flagLimiteGarantidoContratado,result:cpf6e7Digito,expected:cpf6e7Digito,result:dataAdmissao,expected:dataAdmissao,result:dataAdmissaoMeses,expected:dataAdmissaoMeses,result:clienteExistente,expected:clienteExistente,result:clienteMAT,expected:clienteMAT,result:clienteMATRecorrencia,expected:clienteMATRecorrencia,result:clienteFopag,expected:clienteFopag,result:rendaInexistente,expected:rendaInexistente,result:clienteNovo,expected:clienteNovo,result:naoCliente,expected:naoCliente,result:scoreInexistente,expected:scoreInexistente,result:vlrTotalInvestido,expected:vlrTotalInvestido,result:percentRendaInvestimento,expected:percentRendaInvestimento,result:investidorOriginal,expected:investidorOriginal,result:principalidadeInvestimento,expected:principalidadeInvestimento,result:principalidadeAll,expected:principalidadeAll,result:principalidadeAllRecorrencia,expected:principalidadeAllRecorrencia,result:clienteBlindado,expected:clienteBlindado,result:clienteBloqueado,expected:clienteBloqueado,result:faixaRendaLiquida,expected:faixaRendaLiquida,result:faixaRendaBruta,expected:faixaRendaBruta
64,,,123456789,2024-01-20T00:00:00.888Z,1001-01-01,2024-01-20T00:00:00.888Z,0,0,0,0,XYZ,0,10000,12345678987654321,0,0,0,0,0,-99999,-99999,0,0,,67,,2024-01-20T00:00:00.888Z,,4,,1,,0,,0,,0,,0,,0,,0,,0,,0,,0.0,,0,,0,,0,,0,,0,,0,,d. >= 10k,,c. 10k - 15k
65,,,123456789,2024-01-20T00:00:00.888Z,1001-01-01,1001-01-01,0,0,0,0,XYZ,0,10000,12345678987654321,0,0,0,0,0,-99999,-99999,0,0,,67,,2024-01-20T00:00:00.888Z,,4,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0.0,,0,,0,,0,,0,,0,,0,,d. >= 10k,,c. 10k - 15k
66,,,123456789,1001-01-01,2002-11-05T17:18:43.888Z,2002-11-05T17:18:43.888Z,0,0,0,0,XYZ,0,10000,12345678987654321,0,0,0,0,0,-99999,-99999,0,0,,67,,2002-11-05T17:18:43.888Z,,258,,1,,0,,0,,0,,0,,0,,0,,0,,0,,0.0,,0,,0,,0,,0,,0,,0,,d. >= 10k,,c. 10k - 15k
67,,,123456789,1001-01-01,2002-11-05T17:18:43.888Z,2024-12-26T17:18:43.888Z,0,0,0,0,XYZ,0,10000,12345678987654321,0,0,0,0,0,-99999,-99999,0,0,,67,,2002-11-05T17:18:43.888Z,,258,,0,,0,,0,,0,,0,,1,,0,,0,,0,,0.0,,0,,0,,0,,0,,0,,0,,d. >= 10k,,c. 10k - 15k
68,,,123456789,1001-01-01,2002-11-05T17:18:43.888Z,2024-01-20T00:00:00.888Z,0,0,0,0,XYZ,0,10000,12345678987654321,0,0,0,0,0,-99999,-99999,0,0,,67,,2002-11-05T17:18:43.888Z,,258,,1,,0,,0,,0,,0,,0,,0,,0,,0,,0.0,,0,,0,,0,,0,,0,,0,,d. >= 10k,,c. 10k - 15k
69,,,123456789,1001-01-01,2002-11-05T17:18:43.888Z,1001-01-01,0,0,0,0,XYZ,0,10000,12345678987654321,0,0,0,0,0,-99999,-99999,0,0,,67,,2002-11-05T17:18:43.888Z,,258,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0.0,,0,,0,,0,,0,,0,,0,,d. >= 10k,,c. 10k - 15k
70,,,123456789,1001-01-01,2024-12-26T17:18:43.888Z,2002-11-05T17:18:43.888Z,0,0,0,0,XYZ,0,10000,12345678987654321,0,0,0,0,0,-99999,-99999,0,0,,67,,2024-12-26T17:18:43.888Z,,-7,,1,,0,,0,,0,,0,,0,,0,,0,,0,,0.0,,0,,0,,0,,0,,0,,0,,d. >= 10k,,c. 10k - 15k
71,,,123456789,1001-01-01,2024-12-26T17:18:43.888Z,2024-12-26T17:18:43.888Z,0,0,0,0,XYZ,0,10000,12345678987654321,0,0,0,0,0,-99999,-99999,0,0,,67,,2024-12-26T17:18:43.888Z,,-7,,0,,0,,0,,0,,0,,1,,0,,0,,0,,0.0,,0,,0,,0,,0,,0,,0,,d. >= 10k,,c. 10k - 15k
72,,,123456789,1001-01-01,2024-12-26T17:18:43.888Z,2024-01-20T00:00:00.888Z,0,0,0,0,XYZ,0,10000,12345678987654321,0,0,0,0,0,-99999,-99999,0,0,,67,,2024-12-26T17:18:43.888Z,,-7,,1,,0,,0,,0,,0,,0,,0,,0,,0,,0.0,,0,,0,,0,,0,,0,,0,,d. >= 10k,,c. 10k - 15k
73,,,123456789,1001-01-01,2024-12-26T17:18:43.888Z,1001-01-01,0,0,0,0,XYZ,0,10000,12345678987654321,0,0,0,0,0,-99999,-99999,0,0,,67,,2024-12-26T17:18:43.888Z,,-7,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0.0,,0,,0,,0,,0,,0,,0,,d. >= 10k,,c. 10k - 15k
74,,,123456789,1001-01-01,2024-01-20T00:00:00.888Z,2002-11-05T17:18:43.888Z,0,0,0,0,XYZ,0,10000,12345678987654321,0,0,0,0,0,-99999,-99999,0,0,,67,,2024-01-20T00:00:00.888Z,,4,,1,,0,,0,,0,,0,,0,,0,,0,,0,,0.0,,0,,0,,0,,0,,0,,0,,d. >= 10k,,c. 10k - 15k
75,,,123456789,1001-01-01,2024-01-20T00:00:00.888Z,2024-12-26T17:18:43.888Z,0,0,0,0,XYZ,0,10000,12345678987654321,0,0,0,0,0,-99999,-99999,0,0,,67,,2024-01-20T00:00:00.888Z,,4,,0,,0,,0,,0,,0,,1,,0,,0,,0,,0.0,,0,,0,,0,,0,,0,,0,,d. >= 10k,,c. 10k - 15k
76,,,123456789,1001-01-01,2024-01-20T00:00:00.888Z,2024-01-20T00:00:00.888Z,0,0,0,0,XYZ,0,10000,12345678987654321,0,0,0,0,0,-99999,-99999,0,0,,67,,2024-01-20T00:00:00.888Z,,4,,1,,0,,0,,0,,0,,0,,0,,0,,0,,0.0,,0,,0,,0,,0,,0,,0,,d. >= 10k,,c. 10k - 15k
77,,,123456789,1001-01-01,2024-01-20T00:00:00.888Z,1001-01-01,0,0,0,0,XYZ,0,10000,12345678987654321,0,0,0,0,0,-99999,-99999,0,0,,67,,2024-01-20T00:00:00.888Z,,4,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0.0,,0,,0,,0,,0,,0,,0,,d. >= 10k,,c. 10k - 15k
78,,,123456789,1001-01-01,1001-01-01,2002-11-05T17:18:43.888Z,0,0,0,0,XYZ,0,10000,12345678987654321,0,0,0,0,0,-99999,-99999,0,0,,67,,2002-11-05T17:18:43.888Z,,258,,1,,0,,0,,0,,0,,0,,0,,0,,0,,0.0,,0,,0,,0,,0,,0,,0,,d. >= 10k,,c. 10k - 15k
79,,,123456789,1001-01-01,1001-01-01,2024-12-26T17:18:43.888Z,0,0,0,0,XYZ,0,10000,12345678987654321,0,0,0,0,0,-99999,-99999,0,0,,67,,2024-12-26T17:18:43.888Z,,-7,,0,,0,,0,,0,,0,,1,,0,,0,,0,,0.0,,0,,0,,0,,0,,0,,0,,d. >= 10k,,c. 10k - 15k
80,,,123456789,1001-01-01,1001-01-01,2024-01-20T00:00:00.888Z,0,0,0,0,XYZ,0,10000,12345678987654321,0,0,0,0,0,-99999,-99999,0,0,,67,,2024-01-20T00:00:00.888Z,,4,,1,,0,,0,,0,,0,,0,,0,,0,,0,,0.0,,0,,0,,0,,0,,0,,0,,d. >= 10k,,c. 10k - 15k
81,,,123456789,1001-01-01,1001-01-01,1001-01-01,0,0,0,0,XYZ,0,10000,12345678987654321,0,0,0,0,0,-99999,-99999,0,0,,67,,,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0.0,,0,,0,,0,,0,,0,,0,,d. >= 10k,,c. 10k - 15k
82,,,123456789,2023-11-05T17:18:43.888Z,2023-11-05T17:18:43.888Z,2023-11-05T17:18:43.888Z,0,0,0,0,XYZ,0,10000,12345678987654321,0,0,0,0,0,-99999,-99999,0,0,,67,,2023-11-05T17:18:43.888Z,,6,,1,,0,,0,,0,,0,,0,,0,,0,,0,,0.0,,0,,0,,0,,0,,0,,0,,d. >= 10k,,c. 10k - 15k
83,,,123456789,2023-11-05T17:18:43.888Z,2023-11-05T17:18:43.888Z,2024-02-26T10:00:00.888Z,0,0,0,0,XYZ,0,10000,12345678987654321,0,0,0,0,0,-99999,-99999,0,0,,67,,2023-11-05T17:18:43.888Z,,6,,1,,0,,0,,0,,0,,0,,0,,0,,0,,0.0,,0,,0,,0,,0,,0,,0,,d. >= 10k,,c. 10k - 15k
84,,,123456789,2023-11-05T17:18:43.888Z,2023-11-05T17:18:43.888Z,2024-01-26T10:00:00.888Z,0,0,0,0,XYZ,0,10000,12345678987654321,0,0,0,0,0,-99999,-99999,0,0,,67,,2023-11-05T17:18:43.888Z,,6,,1,,0,,0,,0,,0,,0,,0,,0,,0,,0.0,,0,,0,,0,,0,,0,,0,,d. >= 10k,,c. 10k - 15k
85,,,123456789,2023-11-05T17:18:43.888Z,2023-11-05T17:18:43.888Z,2024-02-20T10:00:00.888Z,0,0,0,0,XYZ,0,10000,12345678987654321,0,0,0,0,0,-99999,-99999,0,0,,67,,2023-11-05T17:18:43.888Z,,6,,1,,0,,0,,0,,0,,0,,0,,0,,0,,0.0,,0,,0,,0,,0,,0,,0,,d. >= 10k,,c. 10k - 15k
86,,,123456789,2023-11-05T17:18:43.888Z,2023-11-05T17:18:43.888Z,1001-01-01,0,0,0,0,XYZ,0,10000,12345678987654321,0,0,0,0,0,-99999,-99999,0,0,,67,,2023-11-05T17:18:43.888Z,,6,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0.0,,0,,0,,0,,0,,0,,0,,d. >= 10k,,c. 10k - 15k
87,,,123456789,2023-11-05T17:18:43.888Z,2024-02-26T10:00:00.888Z,2023-11-05T17:18:43.888Z,0,0,0,0,XYZ,0,10000,12345678987654321,0,0,0,0,0,-99999,-99999,0,0,,67,,2023-11-05T17:18:43.888Z,,6,,1,,0,,0,,0,,0,,0,,0,,0,,0,,0.0,,0,,0,,0,,0,,0,,0,,d. >= 10k,,c. 10k - 15k
88,,,123456789,2023-11-05T17:18:43.888Z,2024-02-26T10:00:00.888Z,2024-02-26T10:00:00.888Z,0,0,0,0,XYZ,0,10000,12345678987654321,0,0,0,0,0,-99999,-99999,0,0,,67,,2023-11-05T17:18:43.888Z,,6,,1,,0,,0,,0,,0,,0,,0,,0,,0,,0.0,,0,,0,,0,,0,,0,,0,,d. >= 10k,,c. 10k - 15k
89,,,123456789,2023-11-05T17:18:43.888Z,2024-02-26T10:00:00.888Z,2024-01-26T10:00:00.888Z,0,0,0,0,XYZ,0,10000,12345678987654321,0,0,0,0,0,-99999,-99999,0,0,,67,,2023-11-05T17:18:43.888Z,,6,,1,,0,,0,,0,,0,,0,,0,,0,,0,,0.0,,0,,0,,0,,0,,0,,0,,d. >= 10k,,c. 10k - 15k
90,,,123456789,2023-11-05T17:18:43.888Z,2024-02-26T10:00:00.888Z,2024-02-20T10:00:00.888Z,0,0,0,0,XYZ,0,10000,12345678987654321,0,0,0,0,0,-99999,-99999,0,0,,67,,2023-11-05T17:18:43.888Z,,6,,1,,0,,0,,0,,0,,0,,0,,0,,0,,0.0,,0,,0,,0,,0,,0,,0,,d. >= 10k,,c. 10k - 15k
91,,,123456789,2023-11-05T17:18:43.888Z,2024-02-26T10:00:00.888Z,1001-01-01,0,0,0,0,XYZ,0,10000,12345678987654321,0,0,0,0,0,-99999,-99999,0,0,,67,,2023-11-05T17:18:43.888Z,,6,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0.0,,0,,0,,0,,0,,0,,0,,d. >= 10k,,c. 10k - 15k
92,,,123456789,2023-11-05T17:18:43.888Z,2024-01-26T10:00:00.888Z,2023-11-05T17:18:43.888Z,0,0,0,0,XYZ,0,10000,12345678987654321,0,0,0,0,0,-99999,-99999,0,0,,67,,2023-11-05T17:18:43.888Z,,6,,1,,0,,0,,0,,0,,0,,0,,0,,0,,0.0,,0,,0,,0,,0,,0,,0,,d. >= 10k,,c. 10k - 15k
93,,,123456789,2023-11-05T17:18:43.888Z,2024-01-26T10:00:00.888Z,2024-02-26T10:00:00.888Z,0,0,0,0,XYZ,0,10000,12345678987654321,0,0,0,0,0,-99999,-99999,0,0,,67,,2023-11-05T17:18:43.888Z,,6,,1,,0,,0,,0,,0,,0,,0,,0,,0,,0.0,,0,,0,,0,,0,,0,,0,,d. >= 10k,,c. 10k - 15k
94,,,123456789,2023-11-05T17:18:43.888Z,2024-01-26T10:00:00.888Z,2024-01-26T10:00:00.888Z,0,0,0,0,XYZ,0,10000,12345678987654321,0,0,0,0,0,-99999,-99999,0,0,,67,,2023-11-05T17:18:43.888Z,,6,,1,,0,,0,,0,,0,,0,,0,,0,,0,,0.0,,0,,0,,0,,0,,0,,0,,d. >= 10k,,c. 10k - 15k
95,,,123456789,2023-11-05T17:18:43.888Z,2024-01-26T10:00:00.888Z,2024-02-20T10:00:00.888Z,0,0,0,0,XYZ,0,10000,12345678987654321,0,0,0,0,0,-99999,-99999,0,0,,67,,2023-11-05T17:18:43.888Z,,6,,1,,0,,0,,0,,0,,0,,0,,0,,0,,0.0,,0,,0,,0,,0,,0,,0,,d. >= 10k,,c. 10k - 15k
96,,,123456789,2023-11-05T17:18:43.888Z,2024-01-26T10:00:00.888Z,1001-01-01,0,0,0,0,XYZ,0,10000,12345678987654321,0,0,0,0,0,-99999,-99999,0,0,,67,,2023-11-05T17:18:43.888Z,,6,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0.0,,0,,0,,0,,0,,0,,0,,d. >= 10k,,c. 10k - 15k
97,,,123456789,2023-11-05T17:18:43.888Z,2024-02-20T10:00:00.888Z,2023-11-05T17:18:43.888Z,0,0,0,0,XYZ,0,10000,12345678987654321,0,0,0,0,0,-99999,-99999,0,0,,67,,2023-11-05T17:18:43.888Z,,6,,1,,0,,0,,0,,0,,0,,0,,0,,0,,0.0,,0,,0,,0,,0,,0,,0,,d. >= 10k,,c. 10k - 15k
98,,,123456789,2023-11-05T17:18:43.888Z,2024-02-20T10:00:00.888Z,2024-02-26T10:00:00.888Z,0,0,0,0,XYZ,0,10000,12345678987654321,0,0,0,0,0,-99999,-99999,0,0,,67,,2023-11-05T17:18:43.888Z,,6,,1,,0,,0,,0,,0,,0,,0,,0,,0,,0.0,,0,,0,,0,,0,,0,,0,,d. >= 10k,,c. 10k - 15k
99,,,123456789,2023-11-05T17:18:43.888Z,2024-02-20T10:00:00.888Z,2024-01-26T10:00:00.888Z,0,0,0,0,XYZ,0,10000,12345678987654321,0,0,0,0,0,-99999,-99999,0,0,,67,,2023-11-05T17:18:43.888Z,,6,,1,,0,,0,,0,,0,,0,,0,,0,,0,,0.0,,0,,0,,0,,0,,0,,0,,d. >= 10k,,c. 10k - 15k
100,,,123456789,2023-11-05T17:18:43.888Z,2024-02-20T10:00:00.888Z,2024-02-20T10:00:00.888Z,0,0,0,0,XYZ,0,10000,12345678987654321,0,0,0,0,0,-99999,-99999,0,0,,67,,2023-11-05T17:18:43.888Z,,6,,1,,0,,0,,0,,0,,0,,0,,0,,0,,0.0,,0,,0,,0,,0,,0,,0,,d. >= 10k,,c. 10k - 15k
101,,,123456789,2023-11-05T17:18:43.888Z,2024-02-20T10:00:00.888Z,1001-01-01,0,0,0,0,XYZ,0,10000,12345678987654321,0,0,0,0,0,-99999,-99999,0,0,,67,,2023-11-05T17:18:43.888Z,,6,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0.0,,0,,0,,0,,0,,0,,0,,d. >= 10k,,c. 10k - 15k
102,,,123456789,2023-11-05T17:18:43.888Z,1001-01-01,2023-11-05T17:18:43.888Z,0,0,0,0,XYZ,0,10000,12345678987654321,0,0,0,0,0,-99999,-99999,0,0,,67,,2023-11-05T17:18:43.888Z,,6,,1,,0,,0,,0,,0,,0,,0,,0,,0,,0.0,,0,,0,,0,,0,,0,,0,,d. >= 10k,,c. 10k - 15k
103,,,123456789,2023-11-05T17:18:43.888Z,1001-01-01,2024-02-26T10:00:00.888Z,0,0,0,0,XYZ,0,10000,12345678987654321,0,0,0,0,0,-99999,-99999,0,0,,67,,2023-11-05T17:18:43.888Z,,6,,1,,0,,0,,0,,0,,0,,0,,0,,0,,0.0,,0,,0,,0,,0,,0,,0,,d. >= 10k,,c. 10k - 15k
104,,,123456789,2023-11-05T17:18:43.888Z,1001-01-01,2024-01-26T10:00:00.888Z,0,0,0,0,XYZ,0,10000,12345678987654321,0,0,0,0,0,-99999,-99999,0,0,,67,,2023-11-05T17:18:43.888Z,,6,,1,,0,,0,,0,,0,,0,,0,,0,,0,,0.0,,0,,0,,0,,0,,0,,0,,d. >= 10k,,c. 10k - 15k
105,,,123456789,2023-11-05T17:18:43.888Z,1001-01-01,2024-02-20T10:00:00.888Z,0,0,0,0,XYZ,0,10000,12345678987654321,0,0,0,0,0,-99999,-99999,0,0,,67,,2023-11-05T17:18:43.888Z,,6,,1,,0,,0,,0,,0,,0,,0,,0,,0,,0.0,,0,,0,,0,,0,,0,,0,,d. >= 10k,,c. 10k - 15k
106,,,123456789,2023-11-05T17:18:43.888Z,1001-01-01,1001-01-01,0,0,0,0,XYZ,0,10000,12345678987654321,0,0,0,0,0,-99999,-99999,0,0,,67,,2023-11-05T17:18:43.888Z,,6,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0.0,,0,,0,,0,,0,,0,,0,,d. >= 10k,,c. 10k - 15k
107,,,123456789,2024-02-26T10:00:00.888Z,2023-11-05T17:18:43.888Z,2023-11-05T17:18:43.888Z,0,0,0,0,XYZ,0,10000,12345678987654321,0,0,0,0,0,-99999,-99999,0,0,,67,,2024-02-26T10:00:00.888Z,,3,,1,,0,,0,,0,,0,,0,,0,,0,,0,,0.0,,0,,0,,0,,0,,0,,0,,d. >= 10k,,c. 10k - 15k
108,,,123456789,2024-02-26T10:00:00.888Z,2023-11-05T17:18:43.888Z,2024-02-26T10:00:00.888Z,0,0,0,0,XYZ,0,10000,12345678987654321,0,0,0,0,0,-99999,-99999,0,0,,67,,2024-02-26T10:00:00.888Z,,3,,1,,0,,0,,0,,0,,0,,0,,0,,0,,0.0,,0,,0,,0,,0,,0,,0,,d. >= 10k,,c. 10k - 15k
109,,,123456789,2024-02-26T10:00:00.888Z,2023-11-05T17:18:43.888Z,2024-01-26T10:00:00.888Z,0,0,0,0,XYZ,0,10000,12345678987654321,0,0,0,0,0,-99999,-99999,0,0,,67,,2024-02-26T10:00:00.888Z,,3,,1,,0,,0,,0,,0,,0,,0,,0,,0,,0.0,,0,,0,,0,,0,,0,,0,,d. >= 10k,,c. 10k - 15k
110,,,123456789,2024-02-26T10:00:00.888Z,2023-11-05T17:18:43.888Z,2024-02-20T10:00:00.888Z,0,0,0,0,XYZ,0,10000,12345678987654321,0,0,0,0,0,-99999,-99999,0,0,,67,,2024-02-26T10:00:00.888Z,,3,,1,,0,,0,,0,,0,,0,,0,,0,,0,,0.0,,0,,0,,0,,0,,0,,0,,d. >= 10k,,c. 10k - 15k
111,,,123456789,2024-02-26T10:00:00.888Z,2023-11-05T17:18:43.888Z,1001-01-01,0,0,0,0,XYZ,0,10000,12345678987654321,0,0,0,0,0,-99999,-99999,0,0,,67,,2024-02-26T10:00:00.888Z,,3,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0.0,,0,,0,,0,,0,,0,,0,,d. >= 10k,,c. 10k - 15k
112,,,123456789,2024-02-26T10:00:00.888Z,2024-02-26T10:00:00.888Z,2023-11-05T17:18:43.888Z,0,0,0,0,XYZ,0,10000,12345678987654321,0,0,0,0,0,-99999,-99999,0,0,,67,,2024-02-26T10:00:00.888Z,,3,,1,,0,,0,,0,,0,,0,,0,,0,,0,,0.0,,0,,0,,0,,0,,0,,0,,d. >= 10k,,c. 10k - 15k
113,,,123456789,2024-02-26T10:00:00.888Z,2024-02-26T10:00:00.888Z,2024-02-26T10:00:00.888Z,0,0,0,0,XYZ,0,10000,12345678987654321,0,0,0,0,0,-99999,-99999,0,0,,67,,2024-02-26T10:00:00.888Z,,3,,1,,0,,0,,0,,0,,0,,0,,0,,0,,0.0,,0,,0,,0,,0,,0,,0,,d. >= 10k,,c. 10k - 15k
114,,,123456789,2024-02-26T10:00:00.888Z,2024-02-26T10:00:00.888Z,2024-01-26T10:00:00.888Z,0,0,0,0,XYZ,0,10000,12345678987654321,0,0,0,0,0,-99999,-99999,0,0,,67,,2024-02-26T10:00:00.888Z,,3,,1,,0,,0,,0,,0,,0,,0,,0,,0,,0.0,,0,,0,,0,,0,,0,,0,,d. >= 10k,,c. 10k - 15k
115,,,123456789,2024-02-26T10:00:00.888Z,2024-02-26T10:00:00.888Z,2024-02-20T10:00:00.888Z,0,0,0,0,XYZ,0,10000,12345678987654321,0,0,0,0,0,-99999,-99999,0,0,,67,,2024-02-26T10:00:00.888Z,,3,,1,,0,,0,,0,,0,,0,,0,,0,,0,,0.0,,0,,0,,0,,0,,0,,0,,d. >= 10k,,c. 10k - 15k
116,,,123456789,2024-02-26T10:00:00.888Z,2024-02-26T10:00:00.888Z,1001-01-01,0,0,0,0,XYZ,0,10000,12345678987654321,0,0,0,0,0,-99999,-99999,0,0,,67,,2024-02-26T10:00:00.888Z,,3,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0.0,,0,,0,,0,,0,,0,,0,,d. >= 10k,,c. 10k - 15k
117,,,123456789,2024-02-26T10:00:00.888Z,2024-01-26T10:00:00.888Z,2023-11-05T17:18:43.888Z,0,0,0,0,XYZ,0,10000,12345678987654321,0,0,0,0,0,-99999,-99999,0,0,,67,,2024-02-26T10:00:00.888Z,,3,,1,,0,,0,,0,,0,,0,,0,,0,,0,,0.0,,0,,0,,0,,0,,0,,0,,d. >= 10k,,c. 10k - 15k
118,,,123456789,2024-02-26T10:00:00.888Z,2024-01-26T10:00:00.888Z,2024-02-26T10:00:00.888Z,0,0,0,0,XYZ,0,10000,12345678987654321,0,0,0,0,0,-99999,-99999,0,0,,67,,2024-02-26T10:00:00.888Z,,3,,1,,0,,0,,0,,0,,0,,0,,0,,0,,0.0,,0,,0,,0,,0,,0,,0,,d. >= 10k,,c. 10k - 15k
119,,,123456789,2024-02-26T10:00:00.888Z,2024-01-26T10:00:00.888Z,2024-01-26T10:00:00.888Z,0,0,0,0,XYZ,0,10000,12345678987654321,0,0,0,0,0,-99999,-99999,0,0,,67,,2024-02-26T10:00:00.888Z,,3,,1,,0,,0,,0,,0,,0,,0,,0,,0,,0.0,,0,,0,,0,,0,,0,,0,,d. >= 10k,,c. 10k - 15k
120,,,123456789,2024-02-26T10:00:00.888Z,2024-01-26T10:00:00.888Z,2024-02-20T10:00:00.888Z,0,0,0,0,XYZ,0,10000,12345678987654321,0,0,0,0,0,-99999,-99999,0,0,,67,,2024-02-26T10:00:00.888Z,,3,,1,,0,,0,,0,,0,,0,,0,,0,,0,,0.0,,0,,0,,0,,0,,0,,0,,d. >= 10k,,c. 10k - 15k
121,,,123456789,2024-02-26T10:00:00.888Z,2024-01-26T10:00:00.888Z,1001-01-01,0,0,0,0,XYZ,0,10000,12345678987654321,0,0,0,0,0,-99999,-99999,0,0,,67,,2024-02-26T10:00:00.888Z,,3,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0.0,,0,,0,,0,,0,,0,,0,,d. >= 10k,,c. 10k - 15k
122,,,123456789,2024-02-26T10:00:00.888Z,2024-02-20T10:00:00.888Z,2023-11-05T17:18:43.888Z,0,0,0,0,XYZ,0,10000,12345678987654321,0,0,0,0,0,-99999,-99999,0,0,,67,,2024-02-26T10:00:00.888Z,,3,,1,,0,,0,,0,,0,,0,,0,,0,,0,,0.0,,0,,0,,0,,0,,0,,0,,d. >= 10k,,c. 10k - 15k
123,,,123456789,2024-02-26T10:00:00.888Z,2024-02-20T10:00:00.888Z,2024-02-26T10:00:00.888Z,0,0,0,0,XYZ,0,10000,12345678987654321,0,0,0,0,0,-99999,-99999,0,0,,67,,2024-02-26T10:00:00.888Z,,3,,1,,0,,0,,0,,0,,0,,0,,0,,0,,0.0,,0,,0,,0,,0,,0,,0,,d. >= 10k,,c. 10k - 15k
124,,,123456789,2024-02-26T10:00:00.888Z,2024-02-20T10:00:00.888Z,2024-01-26T10:00:00.888Z,0,0,0,0,XYZ,0,10000,12345678987654321,0,0,0,0,0,-99999,-99999,0,0,,67,,2024-02-26T10:00:00.888Z,,3,,1,,0,,0,,0,,0,,0,,0,,0,,0,,0.0,,0,,0,,0,,0,,0,,0,,d. >= 10k,,c. 10k - 15k
125,,,123456789,2024-02-26T10:00:00.888Z,2024-02-20T10:00:00.888Z,2024-02-20T10:00:00.888Z,0,0,0,0,XYZ,0,10000,12345678987654321,0,0,0,0,0,-99999,-99999,0,0,,67,,2024-02-26T10:00:00.888Z,,3,,1,,0,,0,,0,,0,,0,,0,,0,,0,,0.0,,0,,0,,0,,0,,0,,0,,d. >= 10k,,c. 10k - 15k
126,,,123456789,2024-02-26T10:00:00.888Z,2024-02-20T10:00:00.888Z,1001-01-01,0,0,0,0,XYZ,0,10000,12345678987654321,0,0,0,0,0,-99999,-99999,0,0,,67,,2024-02-26T10:00:00.888Z,,3,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0.0,,0,,0,,0,,0,,0,,0,,d. >= 10k,,c. 10k - 15k
127,,,123456789,2024-02-26T10:00:00.888Z,1001-01-01,2023-11-05T17:18:43.888Z,0,0,0,0,XYZ,0,10000,12345678987654321,0,0,0,0,0,-99999,-99999,0,0,,67,,2024-02-26T10:00:00.888Z,,3,,1,,0,,0,,0,,0,,0,,0,,0,,0,,0.0,,0,,0,,0,,0,,0,,0,,d. >= 10k,,c. 10k - 15k
128,,,123456789,2024-02-26T10:00:00.888Z,1001-01-01,2024-02-26T10:00:00.888Z,0,0,0,0,XYZ,0,10000,12345678987654321,0,0,0,0,0,-99999,-99999,0,0,,67,,2024-02-26T10:00:00.888Z,,3,,1,,0,,0,,0,,0,,0,,0,,0,,0,,0.0,,0,,0,,0,,0,,0,,0,,d. >= 10k,,c. 10k - 15k
129,,,123456789,2024-02-26T10:00:00.888Z,1001-01-01,2024-01-26T10:00:00.888Z,0,0,0,0,XYZ,0,10000,12345678987654321,0,0,0,0,0,-99999,-99999,0,0,,67,,2024-02-26T10:00:00.888Z,,3,,1,,0,,0,,0,,0,,0,,0,,0,,0,,0.0,,0,,0,,0,,0,,0,,0,,d. >= 10k,,c. 10k - 15k
130,,,123456789,2024-02-26T10:00:00.888Z,1001-01-01,2024-02-20T10:00:00.888Z,0,0,0,0,XYZ,0,10000,12345678987654321,0,0,0,0,0,-99999,-99999,0,0,,67,,2024-02-26T10:00:00.888Z,,3,,1,,0,,0,,0,,0,,0,,0,,0,,0,,0.0,,0,,0,,0,,0,,0,,0,,d. >= 10k,,c. 10k - 15k
131,,,123456789,2024-02-26T10:00:00.888Z,1001-01-01,1001-01-01,0,0,0,0,XYZ,0,10000,12345678987654321,0,0,0,0,0,-99999,-99999,0,0,,67,,2024-02-26T10:00:00.888Z,,3,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0.0,,0,,0,,0,,0,,0,,0,,d. >= 10k,,c. 10k - 15k
